ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-08-27T15:56:27Z,84031,Kõk tu,Irina Kairatovna,Kõk tu,spotify:track:1tVJ6OAOSN5D7e0kwrhdqc,,,,,,,,clickrow,endplay,False,True,False,1693151702.0,False
2023-08-27T15:57:51Z,83549,I Wanna Be Yours,Arctic Monkeys,AM,spotify:track:5XeFesFbtLpXzIVDNQP22n,,,,,,,,clickrow,endplay,False,True,False,1693151787.0,False
2023-08-27T16:37:28Z,240122,,,,,Hypertension,The Zero to Finals Medical Revision Podcast,spotify:episode:2eH2GhUbiH5w3bqse09CLc,,,,,clickrow,logout,False,False,False,1693151872.0,False
2023-08-29T16:12:53Z,3201,Одинок,XALIXPROD,Одинок,spotify:track:0W26vxI1OWvYK0XJyfBLE6,,,,,,,,clickrow,endplay,True,True,False,1693325568.0,False
2023-08-29T16:16:07Z,191615,??????,Sahro Guruhi,Back To Me,spotify:track:4kUE8fB7xAI8evyq2i2aLG,,,,,,,,clickrow,endplay,True,True,False,1693325574.0,False
2023-08-29T16:20:42Z,34343,Qolaymi Ketaymi,Lola Yuldasheva,Kel,spotify:track:42fzZyNhv8BToN3UBSk6qn,,,,,,,,clickrow,endplay,False,True,False,1693325767.0,False
2023-08-29T16:20:44Z,1500,Jonginam,Munisa Rizayeva,Jonginam,spotify:track:3zCfnfVLwtjs7p5MQtM2dD,,,,,,,,clickrow,backbtn,False,True,False,1693326081.0,False
2023-08-29T16:21:21Z,36197,Qolaymi Ketaymi,Lola Yuldasheva,Kel,spotify:track:42fzZyNhv8BToN3UBSk6qn,,,,,,,,backbtn,endplay,False,True,False,1693326082.0,False
2023-08-29T16:21:25Z,3378,Oq libos,VIA Marokand,Oq libos,spotify:track:5M5fLlr8idxeo2MIvxtfD4,,,,,,,,clickrow,fwdbtn,False,True,False,1693326119.0,False
2023-08-29T16:22:51Z,85476,Muhabbatim,Lola,Muhabbatim,spotify:track:5OCKadDSdp0SyHLVeZh3ph,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693326124.0,False
2023-08-29T16:36:30Z,4460,??? ????,Sahro Guruhi,Back To Me,spotify:track:0Ztb60jAL8QbNayoUvHUGH,,,,,,,,fwdbtn,logout,False,False,False,1693326210.0,False
2023-08-30T03:22:54Z,15180,??? ????,Sahro Guruhi,Back To Me,spotify:track:0Ztb60jAL8QbNayoUvHUGH,,,,,,,,appload,endplay,False,True,False,1693365738.0,False
2023-08-30T03:26:53Z,200879,??????,Sahro Guruhi,Back To Me,spotify:track:4kUE8fB7xAI8evyq2i2aLG,,,,,,,,clickrow,endplay,True,True,False,1693365774.0,False
2023-08-30T03:27:03Z,2126,Ayriliq (feat. Shahrizoda),Sahro Guruhi,Back To Me,spotify:track:547dnkFIsCNkMkuoPXR0lD,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366013.0,False
2023-08-30T03:27:05Z,931,Love me,Lola,Kel,spotify:track:72m5T4VJKyBIF6Wp1x1PbU,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366023.0,False
2023-08-30T03:27:06Z,50,Olib ket,Sevinch Mo'minova,Taqdir,spotify:track:6G9DQteb7dkc3H6nDQsKAJ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366025.0,False
2023-08-30T03:27:08Z,1772,Hech kimga bermay sevaman,Imron,Hech kimga bermay sevaman,spotify:track:4Z4bs4DWgOk24kvi8Nr8Yw,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366026.0,False
2023-08-30T03:27:10Z,686,Onam,Nilufar Usmonova,Onam,spotify:track:6cQMsVvwSXJlZ0Byz0ESRV,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366028.0,False
2023-08-30T03:27:12Z,470,Yetmadimi,Munisa Rizaeva,Yetmadimi,spotify:track:5ZqREPJb5oiKn0G3JufgY9,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366030.0,False
2023-08-30T03:27:21Z,7994,Sahroingman,Sahro Guruhi,Back To Me,spotify:track:7LgsD1A95nokLDPZNVT6P6,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366031.0,False
2023-08-30T03:27:22Z,591,O'shalar,Doston Ergashev,O'shalar,spotify:track:4kpAqZy8tkLIihqHk3c0u3,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366040.0,False
2023-08-30T03:27:33Z,9632,Kel money,Shaxriyor,Faryodim,spotify:track:1Ga6tA9tDVsdqT4DsN9cmE,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366042.0,False
2023-08-30T03:27:40Z,7429,Qaytmayman,Lola,Qaytmayman,spotify:track:7z4Aktvbdk7ERSN7nF3EUt,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366052.0,False
2023-08-30T03:27:41Z,1157,Sog’inganman,Oybek & Nigora,Sog’inganman,spotify:track:0cV0uHrKXr1N5ctPHLJJrk,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366060.0,False
2023-08-30T03:27:49Z,6773,Yomg'ir,Elyor Meliboyev,Yomg'ir,spotify:track:5yq9hV2qa5NacAo1UmjBmo,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366061.0,False
2023-08-30T03:27:50Z,662,Dilafruz,Xurshid Rasulov,O'ksima qiz,spotify:track:13QDk7naZjsZ1eOMgKwZ43,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366069.0,False
2023-08-30T03:28:16Z,23491,Music In My Heart (Remix),Sahro Guruhi,Back To Me,spotify:track:06S5e6nHUdTOY9RqFzDTNm,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366070.0,False
2023-08-30T03:28:17Z,23,Tushlar vodiysi,Nilufar Usmonova,Tushlar vodiysi,spotify:track:7epLghk2yvOcqXNBnI5P90,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366096.0,False
2023-08-30T03:28:19Z,1251,O`zbekiston,Mahliyo,O`zbekiston,spotify:track:3ieL4XJKoPkYtAQpYXf2xq,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366097.0,False
2023-08-30T03:28:22Z,2166,Jonim ayt,Lola,Kel,spotify:track:1zun9gWBNv9mTtecmuQgnA,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366099.0,False
2023-08-30T03:28:23Z,23,Omon,Oybek & Nigora,Omon-omon,spotify:track:5DmD5ZgbLe4vp6U7J4GepN,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366102.0,False
2023-08-30T03:28:24Z,394,Dunyo bu,Doston Ergashev,Sevmaganim yaxshiydi,spotify:track:2Y9WrIsrKHpWrJgIA2Ukz4,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366103.0,False
2023-08-30T03:28:25Z,0,Ko'nglimda bir yor,Sardor Mamadaliyev,Ko'nglimda bir yor,spotify:track:28XG0n3c5uGJTezzPLQ6R1,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366104.0,False
2023-08-30T03:28:29Z,2227,Just Smile,Sahro Guruhi,Back To Me,spotify:track:7alcRn8ap1qCiJQpPQMJFe,,,,,,,,fwdbtn,backbtn,True,True,False,1693366105.0,False
2023-08-30T03:28:30Z,290,Ko'nglimda bir yor,Sardor Mamadaliyev,Ko'nglimda bir yor,spotify:track:28XG0n3c5uGJTezzPLQ6R1,,,,,,,,backbtn,fwdbtn,True,True,False,1693366109.0,False
2023-08-30T03:28:30Z,0,Just Smile,Sahro Guruhi,Back To Me,spotify:track:7alcRn8ap1qCiJQpPQMJFe,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366109.0,False
2023-08-30T03:28:31Z,186,Looking for You,DJ Pfazzer,Looking for You,spotify:track:1iJhx887Uq2SO7AHG0RVkn,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366110.0,False
2023-08-30T03:28:33Z,171,Orzu,Lola,Muhabbatim,spotify:track:3zmiF4ZRRsPuHzNVUne2MS,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366111.0,False
2023-08-30T03:28:34Z,0,Ko'ylagim,Sevinch Mo'minova,Taqdir,spotify:track:67WpuEHL2phBEaSrhE1Uhs,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366113.0,False
2023-08-30T03:28:35Z,0,Vay-vay,Jasur Umirov,Vay-vay,spotify:track:4zhigzJFbdRlqMw3jR91Y9,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366114.0,False
2023-08-30T03:28:36Z,0,Yurak,Oybek & Nigora,Yurak,spotify:track:5RpdiKJkR4rDocEM80TRH0,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366115.0,False
2023-08-30T03:28:37Z,0,Sevmasam,Sardor Tairov,Baxtingni top,spotify:track:0QPFuKoCAFCRuEkVRQ8JOU,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366116.0,False
2023-08-30T03:28:37Z,0,Don't Leave Me,Sahro Guruhi,Back To Me,spotify:track:4KNQ0qQCGji6hkaqKWdAyo,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366116.0,False
2023-08-30T03:28:38Z,0,Ketaver,Lola,Qaytmayman,spotify:track:2AkxX49lBHKdbbRdcPzclg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366117.0,False
2023-08-30T03:28:39Z,0,G'iybatchilar,Elyor Meliboyev,Jonli ijro,spotify:track:2RmGJDervB3b9gTfBRBVBo,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366118.0,False
2023-08-30T03:28:40Z,0,Deysana,MuhammadZiyo,Deysana,spotify:track:5saOMdGy3luktzMFMeTMmj,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366119.0,False
2023-08-30T03:28:41Z,0,Tarnov,VIA Marokand,Hamma harakatda,spotify:track:7FHXfepHFHw4yQxpnOwUyP,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366120.0,False
2023-08-30T03:28:42Z,0,Ильяздын Ыры,Мирбек Атабеков,Ата Мекеним,spotify:track:7uUG1T8Wq1gHJgfuqkOa9l,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366121.0,False
2023-08-30T03:28:43Z,0,Senmusan,Radius 21,Senmusan,spotify:track:4n0UZKe7I5gipXDgKBl5uL,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366122.0,False
2023-08-30T03:28:44Z,0,For Angel,Sahro Guruhi,Back To Me,spotify:track:1xINzaNcOGYtIyMGRwZiRb,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366123.0,False
2023-08-30T03:28:45Z,0,Xabar ol,Lola,Qaytmayman,spotify:track:72miv1iklXe5manP8wsRNP,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366124.0,False
2023-08-30T03:28:46Z,0,Sensiz,Munisa Rizaeva,To'plam,spotify:track:7mnROPjJcX1PgmXa2k06A3,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366125.0,False
2023-08-30T03:28:47Z,0,Meni dadam kapitan,VIA Marokand,Hamma harakatda,spotify:track:7ABNSTIxmzwRCNOr47yoYw,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693366125.0,False
2023-08-30T03:28:48Z,0,Кара Көз,Мирбек Атабеков,Сени Сүйөм,spotify:track:2THvstH5XCUtRi3zPGButX,,,,,,,,fwdbtn,endplay,True,True,False,1693366126.0,False
2023-08-30T03:28:58Z,897,Bilmaysan,Lola,Bilmaysan,spotify:track:66KKv5F9lTYbtMYkKLM9IU,,,,,,,,fwdbtn,fwdbtn,True,True,True,1693366136.0,False
2023-08-30T03:29:02Z,720,Tushlar vodiysi,Nilufar Usmonova,Tushlar vodiysi,spotify:track:7epLghk2yvOcqXNBnI5P90,,,,,,,,trackerror,fwdbtn,True,True,True,1693366139.0,False
2023-08-30T11:09:02Z,20948,Mo'jizali tun,Manzura,Majnun va Layli,spotify:track:3DcdVgPdV2MZuHnUrZj0MI,,,,,,,,clickrow,endplay,True,True,False,1693393719.0,False
2023-08-30T11:15:01Z,15943,Love You Like A Love Song,Selena Gomez & The Scene,When The Sun Goes Down,spotify:track:0laYHRpNTS6i8FXdupHkJ4,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693393742.0,False
2023-08-30T11:15:08Z,7042,Around the World (La La La La La) - Radio Version,A Touch Of Class,Planet Pop,spotify:track:7CvOnbFdnIoXMQ4eFCo5lB,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693394100.0,False
2023-08-30T11:15:10Z,1317,Balkan Barbie - Balkan Version of Barbie Girl,Total Band,Balkan Barbie,spotify:track:43Iz3WZfgW6Lu5O5FRn4a7,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693394107.0,False
2023-08-30T11:15:11Z,1015,圈圈 - DJ版,幺妹儿,圈圈,spotify:track:7IuAd2FzGujhbDa4YTiSgu,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693394109.0,False
2023-08-30T11:15:12Z,0,I Wanna Know - Cliff Wedge Radio Edit,Stockholm Nightlife,CLIFF WEDGE RADIO,spotify:track:2AjZ93rkIFXiVVDtWmrZuv,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693394110.0,False
2023-08-30T11:15:13Z,0,乌兰巴托的夜 - 丹正母子dj阿哲版,丹正母子,乌兰巴托的夜,spotify:track:2XwEBIWYVRS8GPk1QQLind,,,,,,,,fwdbtn,fwdbtn,True,True,False,1693394111.0,False
2023-08-30T11:15:19Z,3974,Dance For The World - Re-Edit Mix,PS Project,Papy Dance,spotify:track:2odL9lAdz9tJ5gaEhz2Uos,,,,,,,,fwdbtn,endplay,True,True,False,1693394112.0,False
2023-08-30T11:15:38Z,19060,Jonim ayt,Lola,Kel,spotify:track:1zun9gWBNv9mTtecmuQgnA,,,,,,,,clickrow,endplay,True,True,False,1693394118.0,False
2023-08-30T11:18:59Z,200463,Azizim,Manzura,Sensan,spotify:track:0yQA3VUZGGkElY5sQhRE7T,,,,,,,,clickrow,fwdbtn,False,True,False,1693394137.0,False
2023-08-30T11:19:01Z,1849,Sog'indim,Lola,Bilmaysan,spotify:track:4UrTKwqnH4kZ3yyHfP5HIt,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394338.0,False
2023-08-30T11:19:05Z,2777,Bir sher yozdim,Mirjalol Nematov,Bir sher yozdim,spotify:track:4lELo7su3H1UuIYeiSgnti,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394340.0,False
2023-08-30T11:19:06Z,1040,Ana endi,Umidaxon,Ana endi,spotify:track:74ttlLAaMK4baVJmss8sIi,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394344.0,False
2023-08-30T11:19:08Z,806,Ag qara qırmızı,Elyor Meliboyev,Jonli ijro,spotify:track:50ocJX3vIMXuCqrqsdK2L8,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394345.0,False
2023-08-30T11:19:08Z,0,Gulim,Sardor Tairov,Gulim,spotify:track:6vdPDGoAznvt3NanKoS2zt,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394347.0,False
2023-08-30T11:19:09Z,464,Ko'nikmadim,Lola,Qaytmayman,spotify:track:1f9yDCP9knM9QnmNJGv4pD,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394347.0,False
2023-08-30T11:19:11Z,971,Popuri,Kuk Choy,Ayirmasin,spotify:track:703AZIqL8CtRdVxFTIDMXD,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394348.0,False
2023-08-30T11:19:13Z,2092,Yoqdimi,Sevinch Ismoilova,Reklama,spotify:track:7uZoEKR9kPZaKsYCBopSgk,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394350.0,False
2023-08-30T11:19:14Z,486,Джаным / Звоню тебе я,Jennet,Джаным / Звоню тебе я,spotify:track:2iqqxg4vfvQ1zwdPB45oH2,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394352.0,False
2023-08-30T11:19:15Z,0,Tomchi,Mirjalol Nematov,Tomchi,spotify:track:6X3rraBeU8kqHjSckYKivM,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394353.0,False
2023-08-30T11:19:16Z,0,Xayr opajonim,Lola,Muhabbatim,spotify:track:3vJMKuqF9FTGHIcT06wBI9,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394354.0,False
2023-08-30T11:19:17Z,754,Jonim Sog'indim,Lola Yuldasheva,Bilmaysan,spotify:track:7so5QAg81c5amG3IzBYUaZ,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394355.0,False
2023-08-30T11:19:18Z,0,Yomg'ir,Yorqinxo'ja Umarov,Yomg'ir,spotify:track:1D9N8VvfHy8jbEg3Vm1HNh,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394357.0,False
2023-08-30T11:19:18Z,0,Majbur,Sardor Tairov,Baxtingni top,spotify:track:2o4ahgxwFjAa9zojnbeRhK,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394356.0,False
2023-08-30T11:19:19Z,0,Yig'latma,Sardor Mamadaliyev,Yigit nolasi,spotify:track:02RLhefgu6WcQU8sp8RwtQ,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394357.0,False
2023-08-30T11:19:20Z,740,Bilmaysan,Lola,Bilmaysan,spotify:track:66KKv5F9lTYbtMYkKLM9IU,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394358.0,False
2023-08-30T11:19:21Z,0,Keraksan,VIA Marokand,Keraksan,spotify:track:4rjyWDXXCjggRKJZERJlG9,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394359.0,False
2023-08-30T11:19:22Z,0,Monolog,Radius 21,Xotira,spotify:track:6vlVN9hqlNLK4mrWCzAC6g,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394360.0,False
2023-08-30T11:19:22Z,0,Sharara,Mahliyo,Sharara,spotify:track:4B1uiXvIG1t1xQ62MvQqdL,,,,,,,,fwdbtn,backbtn,False,True,False,1693394361.0,False
2023-08-30T11:20:57Z,94023,Monolog,Radius 21,Xotira,spotify:track:6vlVN9hqlNLK4mrWCzAC6g,,,,,,,,backbtn,fwdbtn,False,True,False,1693394361.0,False
2023-08-30T11:20:59Z,892,Sharara,Mahliyo,Sharara,spotify:track:4B1uiXvIG1t1xQ62MvQqdL,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394457.0,False
2023-08-30T11:21:00Z,1115,Xatlar yozmayman,Nilufar Usmonova,Xatlar yozmayman,spotify:track:1YANpahs3j8CvrVAittMe7,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394458.0,False
2023-08-30T11:21:01Z,624,Orzu,Lola,Muhabbatim,spotify:track:3zmiF4ZRRsPuHzNVUne2MS,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394459.0,False
2023-08-30T11:21:02Z,788,Sevmasam,Sardor Tairov,Baxtingni top,spotify:track:0QPFuKoCAFCRuEkVRQ8JOU,,,,,,,,fwdbtn,backbtn,False,True,False,1693394460.0,False
2023-08-30T11:21:05Z,2370,Orzu,Lola,Muhabbatim,spotify:track:3zmiF4ZRRsPuHzNVUne2MS,,,,,,,,backbtn,fwdbtn,False,True,False,1693394461.0,False
2023-08-30T11:21:06Z,23,Sevmasam,Sardor Tairov,Baxtingni top,spotify:track:0QPFuKoCAFCRuEkVRQ8JOU,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394464.0,False
2023-08-30T11:21:07Z,23,Sevib qoldim,VIA Marokand,Sevib qoldim,spotify:track:4t4NOvX734fZvTPcAOBOGc,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394465.0,False
2023-08-30T11:21:08Z,892,Yuragim,Dado,Y?,spotify:track:1F5i7I7wNee0GaxlzEJCXf,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394466.0,False
2023-08-30T11:21:10Z,526,Yulduz,Lola,Bilmaysan,spotify:track:2zYUsirbBK4XC1uPAwQ6kS,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394469.0,False
2023-08-30T11:21:10Z,100,Sizdayam pul ko’payib ketdi,MuhammadZiyo,Akaxonlarim,spotify:track:3F0QO5dcVvRikvB0JcLODW,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394467.0,False
2023-08-30T11:21:11Z,0,Qaytmayman,Lola Yuldasheva,Kel,spotify:track:2b60gpPTtTUwPGOBOoOzuJ,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394469.0,False
2023-08-30T11:21:12Z,162,Baxtingni top,Sardor Tairov,Baxtingni top,spotify:track:0DHzWWQpJqxSP5Mq9caXuP,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394470.0,False
2023-08-30T11:21:13Z,0,Meni dadam kapitan,VIA Marokand,Hamma harakatda,spotify:track:7ABNSTIxmzwRCNOr47yoYw,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394471.0,False
2023-08-30T11:21:14Z,1118,Vafodoring,Setora,Sen borsan,spotify:track:1ZyHoTxvbX75fDQmNREJ3O,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394472.0,False
2023-08-30T11:21:15Z,0,Senga,Lola,Senga,spotify:track:6o7YOrhzjHuhXhMsbTh9Qm,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394473.0,False
2023-08-30T11:21:16Z,0,Bir kecha,Sardor Mamadaliyev,Onamsiz bu dunyo,spotify:track:3VQLbpr84FZAOMf23pRVwV,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394474.0,False
2023-08-30T11:21:18Z,967,Do'stim,Osman Navruzov,Yondi yurak,spotify:track:7zEfxsMrB5hZBa5ssEcet9,,,,,,,,fwdbtn,endplay,False,True,False,1693394475.0,False
2023-08-30T11:21:20Z,367,Hayotni sev,Lola,Muhabbatim,spotify:track:0Jk9TX9jaK4fswXeMzsz4Y,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394478.0,False
2023-08-30T11:21:21Z,0,Go`zalimning ozori,Mirjalol Nematov,Go`zalimning ozori,spotify:track:54zMHQHfYvoXkWrwRn15x7,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394480.0,False
2023-08-30T11:21:21Z,612,Onam,Nilufar Usmonova,Onam,spotify:track:6cQMsVvwSXJlZ0Byz0ESRV,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394479.0,False
2023-08-30T11:21:22Z,0,Boyvachcha,Bojalar,Boyvachcha,spotify:track:1PDAK5Gp4lUk0VlUdxX5EB,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394481.0,False
2023-08-30T11:21:23Z,1010,Olib ket,Sevinch Mo'minova,Taqdir,spotify:track:6G9DQteb7dkc3H6nDQsKAJ,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394481.0,False
2023-08-30T11:21:24Z,23,Jonim ayt,Lola,Kel,spotify:track:1zun9gWBNv9mTtecmuQgnA,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394482.0,False
2023-08-30T11:21:25Z,23,Sog’inganman,Oybek & Nigora,Sog’inganman,spotify:track:0cV0uHrKXr1N5ctPHLJJrk,,,,,,,,fwdbtn,backbtn,False,True,False,1693394483.0,False
2023-08-30T11:22:00Z,34120,Jonim ayt,Lola,Kel,spotify:track:1zun9gWBNv9mTtecmuQgnA,,,,,,,,backbtn,fwdbtn,False,True,False,1693394484.0,False
2023-08-30T11:22:02Z,1804,Sog’inganman,Oybek & Nigora,Sog’inganman,spotify:track:0cV0uHrKXr1N5ctPHLJJrk,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394519.0,False
2023-08-30T11:22:03Z,1073,Tushlar vodiysi,Nilufar Usmonova,Tushlar vodiysi,spotify:track:7epLghk2yvOcqXNBnI5P90,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394521.0,False
2023-08-30T11:22:06Z,2856,Tomchi,Mirjalol Nematov,Tomchi,spotify:track:6X3rraBeU8kqHjSckYKivM,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394522.0,False
2023-08-30T11:22:08Z,1300,O`zbekiston,Mahliyo,O`zbekiston,spotify:track:3ieL4XJKoPkYtAQpYXf2xq,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394525.0,False
2023-08-30T11:22:09Z,1070,Xabar ol,Lola,Qaytmayman,spotify:track:72miv1iklXe5manP8wsRNP,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394527.0,False
2023-08-30T11:22:11Z,691,O'jashma,Sevinch Ismoilova,Reklama,spotify:track:4t4JAmnL5rO6gFRBKK6DoG,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394528.0,False
2023-08-30T11:22:12Z,1427,Yurak,Oybek & Nigora,Yurak,spotify:track:5RpdiKJkR4rDocEM80TRH0,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394530.0,False
2023-08-30T11:22:13Z,0,Yolg'onchi yor,Sevinch Mo'minova,Taqdir,spotify:track:6gYTazaSyL2kMwT4xL0q9c,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394531.0,False
2023-08-30T11:22:16Z,784,Narxi qancha mehrni ayting,Shohzamon,Narxi qancha mehrni ayting,spotify:track:0MhKWiCrjZsiTgieki2LN7,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394533.0,False
2023-08-30T11:22:19Z,2915,Love me,Lola,Kel,spotify:track:72m5T4VJKyBIF6Wp1x1PbU,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394535.0,False
2023-08-30T11:22:20Z,23,Achchiq hayot,Bojalar,Achchiq hayot,spotify:track:2QbRwr8LIzaTwSZVkcnvTw,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394538.0,False
2023-08-30T11:22:21Z,0,Yalalabobo yalla,Elyor Meliboyev,Jonli ijro,spotify:track:3o94ZCu5mD82WGPKUgw8xV,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394539.0,False
2023-08-30T11:22:22Z,0,Omon,Oybek & Nigora,Omon-omon,spotify:track:5DmD5ZgbLe4vp6U7J4GepN,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394540.0,False
2023-08-30T11:22:23Z,0,Yomon Yurak,Sevinch Ismoilova,Reklama,spotify:track:75MmT5XrW3g12FCJ5tdCSq,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394541.0,False
2023-08-30T11:22:24Z,0,Tug'ilgan kun,Lola,Muhabbatim,spotify:track:05EeHuI0zswBkuB8CfsXmT,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394542.0,False
2023-08-30T11:22:24Z,0,Meni deb,Ziyoda,Meni deb,spotify:track:5N2YqTyg4WMN7bo0bNgO0R,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394543.0,False
2023-08-30T11:22:25Z,0,G'iybatchilar,Elyor Meliboyev,Jonli ijro,spotify:track:2RmGJDervB3b9gTfBRBVBo,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394544.0,False
2023-08-30T11:22:25Z,0,Million,VIA Marokand,Hamma harakatda,spotify:track:7zP3FJODxO1BgfePqNgmaO,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394543.0,False
2023-08-30T11:22:26Z,0,Duk-duk,Mahliyo,Duk-duk,spotify:track:2My9gMrxhwXEdNLe5cSzpF,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394544.0,False
2023-08-30T11:22:26Z,0,Go'mirchimi,Sevinch Ismoilova,Go'mirchimi,spotify:track:15cFYjKYsxRuoFL5RN8i97,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693394545.0,False
